disclosure_text,is_renovation_candidate
"Photos are model homes, this home in under construction, completion November 2025. Realtors please accompany clients first visit.",False
"Realtors please visit with your clients first visit, this home is under construction, move in September 2025! Photos are model homes.",False
"Photos are model homes, Realtors please accompany clients first visit. This home will be completed early 2026",False
"Photos are model home, Still time to make interior design selections and move in Winter 2026.",False
"Realtors please visit with clients first visit. this is a to be built homes, other homes can be selected, completion in 12 months.",False
Dry inspections only. Water and electricity are not on. Bring a flashlight for the basement. Buyer responsible for smoke cert.,False
"There is potential  to buy  2.1 more acres of adjoining land that seller plans to separate before closing, unless requested .",False
driveway from Main street is shared with #185 Main. Seller has never lived in this house. Was used for rental purposes. Driveway is the easement.,False
"hot water heater 2 yrs, furnace 4 yrs, septic 4 yrs.  There is a barn on property.",False
There will be first coat of asphalt…buyer will be responsible for 2nd coat. 3 bedroom septic …4 usable bedrooms or 3 beds and office/den. See paperclip for documents,False
Security system currently not in use. Wiring for central vac in place along with surround sound. Medallions on ceilings in dining and living rooms. New water filtration system and new well pump.  Chandelier in foyer on a motorized lift for easy cleaning. Retractable deck awning.,False
Cameras are on property. Cubical set-up in basement will come with the property.,False
"Broker is Builder...Lot listed separately, sewer easement at street.",False
"Property includes 6 different parcels.  Taxes, sq ft, #bedrooms,#bathrooms, tax assessment includes 2 homes and all 7 parcels. There are parcels in 61B.",False
Square footage includes bonus room.  Title V is schedule to be done. Property is in 61A,False
Buyer & BA to do own due diligence. Deposit with Deposit Link. Showings deferred til March 7th. Additional pictures to be added. Appliances as is,True
"Taxes based on land. Will be adjusted after home is built. Can discuss colors, finishes, upgrades. Pictures are of similar homes that Builder has constructed, land & Lake George. Buyer & BA to do due diligence. Deposit with DepositLink. Buyer to get construction loan.",False
"Taxes based on land. Will be adjusted after home is built. Can discuss colors, finishes, upgrades. Pictures are of similar homes that Builder has constructed, land & Lake George. Buyer & BA to do due diligence. Deposit with DepositLink. Buyer to get construction loan.",False
"Taxes based on land. Adjusted after home is built. Can discuss colors, finishes, upgrades. Pictures= similar homes that Builder has constructed & South Pond. Buyer & BA to do due diligence. DepositLink. Hot water = a high efficiency electric heat pump water heater. Buyer to get construction loan",False
"Taxes based on land. Will be adjusted after home is built. Can discuss colors, finishes, upgrades. Pictures are of similar homes that Builder has constructed & South Pond. Buyer & BA to do due diligence. Deposit with DepositLink. Hot water = high efficiency electric heat pump water htr",False
"Passing Title V is attached. Will not go FHA, VA, or USDA due to exterior items, price is reflected by these needed repairs.",False
SHOWINGS BEGIN at Ooen House Sat. March 15th Noon Thermostat for electric baseboard heat (it's own zone) in back left bedroom does not work properly. The owner turned it off in 2020 for preference and recently tried to use it and it malfunctioned. Needs replacement,False
"Broker is owner, there is a drainage easement.",False
Sale contingent on the completed construction of a structure under contract. Home to be sold as is. Buyer/Agent responsible to conduct their own due diligence.,True
"This is a deeded condo w/ exclusive use area. The only common expenses are master ins. & septic maintenance. 2017 renovation included new kitchen, new electric in primary BR, brown BR & LvRm. Boiler - 2021. 1/2 roof replaced 7 years ago. Patios/walkway 8yrs old. New support beams in gray BR.",False
See list of expansive renovations and updates.,False
No buyer letters with offers; Buyer/Buyer Agent to do due diligence;,False
This home was gutted and completely re-built*Room sizes and measurements are approximate.  The town assessment and taxes are before the full renovation was done;  No buyer letters with offers;,False
No buyer letters w/offers. Ready for immediate occupancy. Photos are from 68 Princeton Street. Taxes are based on house that was removed. No condo fees. Master Insurance Policy split with #68. Town views the duplex has 3 bedrooms. Seller is licensed RE Agent.,False
Listing offering is being make subject to the seller signing a purchase and sale agreement on a particular property.  please note: Boat Docks are not included in the sale.  Buyer/Buyer Agent to do due diligence in verifying all information.  No buyer letters with offers. Propane tank is owned.,False
Listing offering is made subject to the seller signing a P&S agreement on a particular property. Please note: Boat Docks are not included in the sale. Buyer/Buyer Agent to do due diligence in verifying all info. No buyer letters with offers. Propane tank is owned. Contact Agent for add'l lot info.,False
Lot size and configuration is based on the plot plan and deed that was provided by the Seller.,False
HOUSE TO BE BUILT *Pictures are from another model home*GLA & Rm sizes approximate*Plans and specs subject to change*Late Summer Delivery*Model Home located at 87 Jennings Road to preview* No buyer letters w/offers.,False
*GLA & Rm sizes approx. & from builder plan*Plans & specs subject to change*Current taxes & assessment are on land only*Drainage Easement on the back of lot*Propane tank leased from Devaney. Built to ENERGY STAR standards,False
Agent related to seller,False
Agent related to seller/builder,False
1 Car Garage Under AND detached Shed in rear used as garage by owner;,False
Home has audio and video recording.,False
room sizes are approximate. Photos are of a like kind build and may depict upgrades not included.,False
"Listing agent has an interest in the property. House is complete, seller can close in 30 days. Closet shelving, glass shower doors in master bathrooms, bathroom mirrors & driveway top coat included with sale price.",False
Waiting on confirmation what the correct size,False
seller never lived at house,False
"Property sold as-is. Seller has never lived in the property. Title V inspection to be scheduled/done. Solar panels are PPA, Buyer to assume agreement. Buyer/Buyer's Agent to verify all information and perform their own due diligence.",True
Seller's Disclosure Form Available.,False
Seller has not occupied property they and list agent make no warranties or guarantees. Buyer/Agent to perform all their due diligence.,False
Lot #65 and #67 come with house. See Picture 42.,False
Subject to Seller finding replacement housing,False
"""Bonus Room"" is exactly that a BONUS on the second floor, currently used for pets facilities.  Could be converted to a nursery or a reading nook.  ""Workshop"" unfinished basement side. Gazebo, gas grill, table and chair set are conveying. Foundation size estimate based on photo floor plan",True
Washer and dryer and fridge (new 2022) located in the basement included in sale.,False
Seller to escrow for installation of new septic system.,False
6 lot subdivision. All the homes are the same with different front design.,False
Failed septic system. Buyers responsible for testing and installation.,False
Several details in listing description. Sellers have never lived in property. Sale will be subject to license to sell.,False
Subject to seller's satisfactory relocation.,False
Seller is the Listing Agent. Owned Propane Tanks. Garage is unfinished.,True
Seller will install new septic system.,False
Safe in basement remains with the house.  Seller is related to listing agent.,False
Some photos have been virtually staged. Some photos may have also had some furniture/items virtually removed to show the property at its best.,False
"Taxes TBD. Partial foundation (1958). Buyers responsible for own due diligence. Completion of Exterior work, landscaping  subject to suitable weather conditions.",True
Town record of square footage is incorrect. Measured square footage is 1577 - buyers to verify.,False
Small tax bill for Town of Holliston.  **  Building plans may have slight alterations.*** photo is of similar home,False
Broker is Builder. Buyers agent must be present at 1st showing. Buyer to perform due diligence to verify any and all information. Pictures of similar built home.  Some upgrades in pictures. Order of conditions. TO BE BUILT,False
"Broker is also builder. Commission on base price. Broker must be present at First Builders Meeting. Buyers must be accompanied at all times. Plans, Specs & Pricing subject to change without notice.  Buyer to perform due diligence to verify any and all information. Some Pictures of similar built home",False
Broker is Builder. Specs & Plans subject to change without notice.  Pictures of similar built home. Buyers Agent must accompany Buyers. Buyer to perform due diligence to verify any and all information. Buyers must be accompanied at all times.,False
"Broker is also builder. Commission on base price. Broker must be present at First Builders Meeting. Buyers must be accompanied at all times. Plans, Specs & Pricing subject to change without notice.  Buyer to perform due diligence to verify any and all information.",False
Must give 24 hour notice for showings. Washer and Dryer will be removed. Stove and Refrigerator will remain. There is no sign on property due to frozen ground.,False
All info from sources deemed reliable although no warranty is made as to the accuracy thereof.  Room in the basement is used as a 4th bedroom but may not qualify. Water line just replaced,False
All information from sources deemed reliable although no warranty is made as to the accuracy thereof / buyer & buyer agent to verify all information/ Day before notice to show/Please remove shoes or wear booties provided/subject to the seller finding suitable housing,False
"All info from sources deemed reliable although no warranty is made as to the accuracy thereof.  Garage is missing an overhead door, tree has impacted the garage wall. 3rd floor bathroom is operational but needs updating.  Common driveway, this home is on the states historic property list.",False
All info from sources deemed reliable although no warranty is made as to the accuracy thereof. CTG upon the completed purchase of sellers specific home already UAG. All measeuments & GLA are approx. buyer to confirm. Addtional Fridge & Freezer chest in garage to convey with home.,False
New septic a few months ago,False
Seller has not lived in the house,False
"Irrigation system in front yard only. Grinder pump for basement bathroom. Seller requests no buyer ""Love Letters"".",False
See attached for more info. Maintenance fees to be determined. Exclusive use of yard area.,False
Seller has not lived at the property. Public Record states 2 BR. Woodstove in basement is disconnected and never been used by current owner buyer to assume and is responsible for any permits. Some windows need repair. Seller states that water came into the basement when the snow & ice melted.,False
Exterior recording devices,False
"All information is from sources deemed reliable however, no representation is made to the accuracy thereof.",False
No offers to be submitted before 1/20.,False
BUYER AGENTS OPEN THE ATTACHED INFOPACK FOR INFORMATION FOR YOUR BUYERS. As the seller did not rehab the property a showing release signed by all who view must be signed and emailed to listing agent...release is attached to this listing.,False
Title V is a 3 Bedroom septic. Groundwater Protection Overlay District 3 in rear of property. Home being sold as is. Seller has no knowledge of solar panels. Buyer and buyers agent to do due diligence.,True
"3 BR septic. May be a 4th BR with no closet. Heat in basement will be Heat pump, Pellet Stove or Electric. SF includes fin LL. Full Bath may be added in basement for additional cost.",False
21.45 acres include single family home and 2 car garage barn,False
Agent has ownership interest in the property.,False
"Land is leased not owned. One person must be 55 years of age. Land lease fee of $527.00 a month includes taxes, water, sewer, trash/recycling removal, inground sprinkles and use of the community center. Broker has ownership interest.",False
Title 5 Septic is new 2023 with Certificate of Compliance and Site Plan available.,True
"Seller has never lived at the property. Seller is related to the listing agent. Electric for second floor, with forced air venting. Rented propane tank -AmeriGas Dining room & family room floors to be refinished",False
"All updates APO, Buyer to Verify, Owner has not used fireplace/woodstove. No heat/cooling in finished walk up attic. Grass is virtually enhanced in first photo",False
Buyer to verify,False
Lisitng agent  is also the owner of the property,False
NEW CONSTRUCTION - JUST COMPLETED,False
Seller is a licensed Real Estate Agent.,False
"Roof, furnace, and central air approximately 10 years old.",False
Roof is under 10 years old and all foundation corners were rebuilt in 2024.,True
Owner willing to subdivide and even Joint Venture.,False
Property is being sod as is. All necessary inspection including title 5 if necessary and smoke detector inspection are the buyers responsibility.The sale of the property needs to be approved by probate/ MA heath,True
Property is in a flood zone. Lender may require flood insurance. Buyer to verify. Family Rm has BB hot water & Elec heat. Fireplace has never been used. Seller has never lived in the property.,False
New septic leaching field installed end of November. Title 5 done. Property comes with a round-year parking permit to Millway Beach! Warrantees are transferrable on both the high-efficiency gas furnace and the work done by Miracle Method Inc. in the bathrooms.,True
"Propane tank leased for range. Kitchen appliances, washer & dryer remain. Bathroom armoire remains. Town easement for water drainage lines.",False
Buyer/Buyer's agent to perform all due diligence.  Allowance for landscaping.  Realtor is related to seller.,False
"To be built, this is an estimated price. Several designs/ floor plans available. Buyer can choose style and design of construction. Subject to builder obtaining permits. Subject to meeting HERS code. Buyer to obtain construction loan. Meet with builder on Zoom or in person for full packages.",False
2nd floor of main home unfinished - Wall for one bedroom removed in new portion of home,True
Information based on Owner and Public Records; buyer/buyer's agent to do own due diligence.,False
A/c needs to be replaced. ADU rental must be 30+ days.  2 unused wells - barn & laundry room. Barn has electricity & 2 horse stalls. Room measurements approximate. Buyer to do own due diligence. 2 heating systems. 2 zones.,False
Home being sold ‘as is’. Seller never lived in the home.,True
Central air on first floor only. Standing A/C units for second floor.,False
This home has a 4 Bedroom Septic System. Property used to have a pool that was removed. See Facts | Features | Disclosures clipped in MLS. Broker is related to Seller,False
"Seller states:  Roof (2020), Windows (2010), Porch (2020), Siding (2020), Kitchen (2020), Appliances (2018), Buderus Boiler & Oil Tank (2020), propane tank is leased, hardwood floors under carpets and in hallway. Seller requests buyer agent compensation be requested via contract to purchase.",False
Kitchen appliances & washer/dryer belong to the tenants and are excluded.,False
"Lower level Fireplace not working, needs a liner and/or mortar repair; Ace chimney quoted 6K for a gas log insert & new liner installed, APO. Wood burning fireplace in LR on main level is in working order. Garbage Disposal -  inoperable, will not be repaired/replaced. Home is being sold AS IS.",True
Some photos are virtually staged.,False
"Mobile home located on lot is on septic, seller willing to negotiate credit for sewer hookup or building removal. Seller has limited knowledge of the properties past uses and infrastructure.  Sewer and electrical line easement for neighboring property.",False
"3 parcels, .82 acre, 9.39 acres, & 8.7 acres w/house. Potential to develop w/access off Christopher Dr,  Commercial/Industrial grade equipment/ tractors, ball pick-up machine & other equipment can be for sale. Generator inoperable, conveys AS IS. Basement sewage ejection pump. One new Furnace 2023.",True
TV and mounts to remain in the kitchen & third floor.  4th bedroom is on the third floor and accessed from the primary suite. Baseboard electric heat on the 3rd floor.,False
"Seller to find suitable housing, Stained glass window upstairs bedroom not staying, few perennials in backyard going with seller.",False
Buyers and buyers agent to verify all information.,False
"Subject to Seller finding suitable housing. With a full price offer, Seller will gift 3 large screen hanging Smart TV's, the Commercial Treadmill and the grill which is hooked up to 120 gall propane tank, washer 1 year and dryer. Portable whole house generator. Trash removal by Gibbs through Oct",False
Virtual staging photos included to promote creative ideas and have not been permitted nor approved by any town entities. Buyer and buyer’s agent to verify all information and do their due diligence.,False
To be built. All specs are approximate and subject to change. See specs and plans attached.,False
Being sold as is condition,True
Original home burned down -Builder will tear down the original home.Built in Gunite pool and spa to remain. Home has a septic and well in place to remain with the new 1650 sq ft ranch to be built.,False
(Photos of Business unit forthcoming). There are multiple spaces. The office space is accessed from the door in living room (do not lock). And the extra living space is off that same hallway (off the living room by fireplace in the rear).,False
"Seller has never lived at the property, buyer should verify all info and legal use with appropriate departments including in regards to subdivision possibility, house needs work, fireplaces haven't been used in a long time, subject to the license to sell, cameras are on the inside and outside",True
"Sold in as is/where is condition. Seller has no history on property. Buyer/Buyer's Agent responsible for Smoke Certificate, Well Test, Title V.",True
"Home being sold ""as is"" buyer is responsible for smoke and septic. Cash or rehab. Subject to license to sell. Buyer's agent and buyers must sign waiver prior to entering the home. Two parcels being sold together w separate deeds & taxes Basket Rd w 13 acres (APO) & 46 Bromley Rd w 58.89 acres (APO)",True
"Basement heat electric one unit not operable, pool opened and closed  by Teddy Bear Pool, A/C on the main level. Chair lift can remain or be removed, The main bedroom is on slab",False
"Visual and Audio recording on property.  Living room mantel, Electric pet fencing and collar remains. Amazon audio and visual camera negotiable. Washer and dryer will be swap out for another working units",False
"Gas fireplace never used, inoperable. Sellers never lived in property. Living room radiator does not work. Home sold ""As Is""",True
Fire in 2011 most of the property was rebuilt/renovated and brought up to modern code. Buyer to verify business use with Town of Holyoke. The tractor must remain in the backyard. Sale subject to sellers locating suitable housing,False
"2011 the cold water faucet in laundry room froze & broke. The interior of the 1st fl was taken down to the studs and rebuilt. 2 sump pumps in basement. Thermostat in basement, but heat units not attached. All shelving on 1st fl & basement to remain for Buyer's enjoyment.",False
Home to be built,False
Room Measurements Are Approximate.,False
Full renovation and expansion- Taxes not shown for 2025,False
Seller- Agent's family member.  Current taxes are for vacant land. Middle School is in buffer zone - F.A.Day or Bigelow.,False
Installed Murphy bed in lower level near exterior access included. Lot size is for the plot consisting of 146 and 148 Norwood. Some staining of hardwood under foyer rug.,False
"Tiger oak server in foyer & 2nd floor armoire included in the sale. Guest room bed frames also included, if wanted.",False
Room Measurements Are Approx. Additional .24 Acre Lot Zoned R1 Attached To Property is Located Right Across Town Line Into Dover Is Included In The Total Lot Size. 2025 Annual Taxes Above Include $14.65 Payable to Town of Dover For The Lot. See MLS Attachments For List Of Many Updates & Addtl. Info.,False
Currently rented.  Photos are from past staging.  Four of the five fireplaces are decorative.,False
Sewer pipe upgrade complete.,False
New AC system installed in 2024. New roof installed Feb 2025.,False
"All room measurements are approximate.  Washer, Dryer, White bookcase in family room convey with property. Some furniture for sale.",False
Sellers are related to listing agent; hardwoods under carpet in blue bedroom,False
Sellers have not lived in the home for 30 years.No Escalation Clauses/  Alarm on premise. It is Buyers due diligence to /verify all information. Floor plan measurements are approximate. Eversource has a right of way.,False
"(1) Sellers have not lived in the house. (2) Room measurement are approximate, buyer to verify measurements themselves. (3) Home qualifies for a discounted interest rate discount...ask agent for details!",False
Subject to seller approving closing date,False
5th bedroom is in finished basement space with egress.  Some first floor windows are sticky. Prior basement flood due to town back-up. Problem fixed and basement refinished with added prevention. Third bedroom on the second floor is being used as an office. Access is through another bedroom.,False
PFAS treatment system installed by town.  Sellers replaced sump pump and put in larger drain line; Basement has not been wet since.  Extra refrigerator in sunroom stays.,False
Includes 1 year builder warranty,False
"The state has a record of lead remediation by the previous owners, but the current owners do not have any documentation of it.",False
"Lot is 92,250 sq ft with 89,625 sq ft of upland. Order of Conditions recorded with Brewster Conservation. 1 yr remains on planting plan. Sale includes 1/2 undivided interest in Mallard Lane (Nourse Lane). Lane maintenance agreement & Utility Easement to be recorded prior to transfer.  Agent is owner",False
"House constructed on 1961 foundation, see permits.",True
"Property taxes yet to be determined, taxes listed for land only. Shared Driveway with ROW over 15 Whisper.  6 Whisper has ROW over small corner of 17 Whisper for driveway. See attached certified plot plan. Flooring in basement is LVP. Some photos virtually staged. Fireplace is electric.",False
"Family room fireplace is gas. Room sizes approximate, buyer/agent to verify. Well for irrigation only. Audio/Visual Surveillance at front/back doors/barn garages. FR small windows have hairline cracks. Septic is 4 bedroom system. Title V scheduled. See attached feature sheet for exclusions.",False
"Buyer to perform their due diligence. Estate Sale. Home and outbuildings being sold ""As-Is"".  Taxes reflect 19+ acres in Chapter 61 (1 acre with home is excluded from Chapter 61.) Lot includes 4 Parcels with .28 acres in Holliston. Natural gas line runs along Western Ave.",True
Seller has never resided in property. Room sizes and living area are approximate. Currently propane heat. There was previously natural gas to the property. Propane tank leased.,False
"Seller is reimbursed by Eversource in the amount of an estimated $1,000 +- per year. Generac Solar system and solar panels (2021) are owned by the Seller. System performs as generator during Power Outage. See attached Feature Sheet for additional information.",False
See inc/exc sheet in MLS  Offers must be in one PDF. Pre-approval or proof of funds included. See MLS for open house days/times,False
see exclusion form,False
Fireplaces have not been used. Seller makes no representations regarding condition. Roof and heating system installed approximately 2018. Plantation shutters installed in 2024.,False
Limited information is available. The sewer is pumped up to the town sewer line. Pump is located in the back yard.,False
"Estate sale, Seller has never lived in home. Home being sold ""as is""",True
"All MLS info to be verified by Buyer and/or Buyer's agent.  Backyard has a small cement area for basketball.  HOME & GARAGE ARE STRICTLY AS-IS--no repairs or credits.  Tenants moved out just weeks before.  Kitchen and 2nd floor porch floor rot.   Garage & small driveway in rear, where access is.",False
Central air on second floor.,False
All items in basement and yard will be removed prior to closing day.,False
Septic has been pumped. Water test passed.,False
"Lot ""0"" & ""2"" G Street are combinedOffers need to be emailed",False
Heat pump in primary bedroom. Finished basement is not included in total area square footage.,False
Driveway easement,False
See attached covenants.,False
"HUD HOMES SOLD AS IS. Forms disclosures, available and BIDDING INFO VISIT:  www.hudhomestore.gov. Lister makes NO WARRENTY on condition of property. SMOKE CERTIFICATE and FINAL WATER READING are BUYERS AGENT RESPONSIBILITY.",True
Central Air - only for the bottom 3 floors.  50 Gallon Hot Water Tank installed 2015.  Yearly taxes include the residential exemption. A few windows have broken seals. No representation on the fireplaces (all should be inspected). Seller will consider buyer agent compensation.,False
Sellers are in process of installing new 3 bedroom septic system that will be completed by closing!,False
Five bedroom septic system. Drainage and driveway easement (not a common driveway). Broker is established local developer.,False
Public Record has home as 1 bedroom but home is being used as a 2 bedroom with second den/bedroom with closet. Seller never occupied the home.,False
There is a wood burning fireplace in behind the Eletric fireplace in the living room.,False
"House is rented, tenant wants to stay",False
Property being sold as-is. Buyers encouraged to conduct their own due diligence.,True
Agent related to investor,False
Agent related to owner,False
"Sellers have never lived in the home, limited information on improvements/systems. Solar unknown. Buyer and Buyers agent to do due diligence.",False
"Pool ""as is,"" last opened and used 2024, new automated pump 2023, see attached improvement list under documents",True
Pictures are Samples/List agent is builder/ seller,False
-Buyers and Buyer Agents are urged to conduct their own due diligence and not rely on info contained herein.,False
Fieldstone Farm consists of single family detached homes w/ association fee. Structure of home owned by homeowner; land owned by association. Professional landscaping to be finished once weather permits. Listing agent and broker related to vested party.,False
Buyer and Buyer's Agent to verify all information and perform their own due diligence.,False
Buyers and agents must verify all information and perform their own due diligence.,False
"Buyer and Buyer's Agent to verify all information and perform their own due diligence. 2 units, each has its own private entrances. First floor unit has 2 beds, second floor 3 beds. Photo gallery contains virtually staged photos.",False
Buyer and Buyer's Agent to verify all information and perform their own due diligence. Primary heating source is electric/mini-splits. Gas furnace & steam radiators are still connected as backup heating. Seller will pay the $18k remaining balance for the mini splits. 4th bedroom used as office.,False
5th bedroom on level 2 has no closet. Buyers and agents must verify all information and perform their own due diligence.,False
Solar info will be provided upon request. Buyers and agents must verify all information and perform their own due diligence.,False
For informational purposes only. All measurements to be verified by buyer and/or buyer agent.,False
Buyer and Buyer's Agent to verify all information and perform their own due diligence. Leased solar panel(2015). Solar contract in MLS clip. Annual termite treatment contract. Seller is working on connecting house to town sewer.,False
Buyers and agents must verify all information and perform their own due diligence. Fridge is not working.,True
Some photos have been virtually staged. Buyer and buyer’s agent must verify all information and perform their own due diligence.,False
"Buyer and Buyer's Agent to verify all information and perform their own due diligence. 1 Central Air but only serves the upper floor, it is sized to be extended in the future and used on the first as well. Leased propane tank for two propane stoves & a gas range.",False
Washer excluded. Buyers and agents must verify all information and perform their own due diligence.,False
Seller has never occupied this property. Buyers and agents must verify all information and perform their own due diligence.,False
Buyers and agents must verify all information and perform their own due diligence. Deck needs repair. Window in living room is cracked. Window in lower office cracked. Microwave door broken.,False
The gravel section of the lower driveway is jointly utilized by three total properties with shared maintenance. The residence benefits from a net monthly gain due to tthe 37 owned solar panels. The barn located on the premises is equipped with electricity and water.,False
Taxes are based on the old assessment,False
All measurements are approximate. Living space includes finished basement. House does have Alexa recording device and Ring doorbell. Sale is subject to Seller finding Suitable Housing.,False
Property Extensively Renovated (2024-2025).  Seller has never lived in property.,False
NH Disclosures,False
"Title V not yet done, but septic system is newer before last 2022 purchase.",False
Seller has never lived in the property,False
"Buyer to contrubute $2,000 at closing to Septic escrow, $1,000 to water escrow and 2 months condo fee to reserve.  List Agent is related to Seller.",False
"Buyer to contribute $2,000 at closing to Septic escrow and $1000 to water escrow. Buyer to contribute 2 months condo fee at closing & insurance proration. Agent is related to Owner.",False
"Buyer to contribute $2,000 at closing to Septic escrow and $1000 to water escrow. Buyer to contribute 2 months condo fee at closing & insurance proration. Agent is related to Owner.",False
Information gathered from public records. Buyers/ Brokers your Due Diligence,False
Ring doorbell and four hard-wired exterior cameras to remain at the time of the closing.,False
"Ring doorbell on the property audio and video. Jacuzzi will remain, washer and dryer are negotiable, Table and chairs in kitchen will remain.",False
50 Franklin Street is the total restoration and addition of a 1926 Cottage.,False
Agent is on the development team,False
"Solar is leased 142.00 a month , 500 gallon in the ground propane tank leased",False
"SOLD ""AS IS""",True
LEASED SOLAR PANELS TO BE TRANSFERRED TO BUYERS AT CLOSING. Fireplace on main level not operational. Property being sold as-is. The seller disclosed that a small fire occurred due to a firewood stove. The firewood stove has since been replaced with a pellet stove.,True
Seller is the listing agent. Seller never used two fireplaces. Tenants have at will lease. The house is in flood zone.  Solar contract to be transferred to new owners. Property card and lead paint form attached. Seller prefers quick sale and sold as is.,True
"Neither seller/agent make any representations as to the accuracy of any information contained herein. Buyer/buyer(s) agent must conduct their own due diligence verification and research & are relying solely on the results of the same. To be sold ""as is where is"". Measurements may be slightly rounded",True
occupant will remain in house. call for more information seller an sellers again makes no representation as to the condition of the property. Property is being sold as is were is condition. Cash Sale Only,True
"Many up grades: New Electrical, Furnace, Water Heater, Windows, Stainless Steel Appliances, Disposal, Electrical Outlets and GFI in Kitchen. Motion lights in Yard. New Curbing in Yard,  New Doors ,Gutters and  New Trex Porches in back of house. Newly painted in and out. New Fence on Corner of Lot.",False
"This owner is selling the neighboring property as well.  See MLS #73303256.  Seller prefers properties be bought together as a package.  They are also advertised as a multi family, see MLS#73303224",False
"While seller and listing agent have obtained information from sources deemed reliable, they make no representations or warranty regarding accuracy of said information. Some Virtually staged pics - Contingent on seller's securing suitable housing (Under contract).",False
Tax records are wrong Actual square footage is 1949.,False
No seller disclosure,False
Buyers to do due diligence.,False
"Seller has not lived in property for years. Home being sold AS IS, WHERE IS, WITH ALL FAULTS.",True
SelNLivIn / 3ParWEasm / ElvDenFlr- AsbTile? / CANotWk / 62FiGar / CAHtDuct / WIB-NoSP / WBIPast / AlmNtWk / UFFI,False
"SOLD AS IS, WHERE IS, and WITH ALL FAULTS.",True
Clay Sewer Pipe to be Replaced  by Seller Prior To Closing - may lose section of driveway - will be replaced with gravel. Solar Panels are leased through SunRun $92.50/month (according to seller -cover entire bill).,False
"No rentals permitted. $200 move-in fee to Association. 2 pets per unit, breed restricted, 50lb limit - $59.95 for Association DNA program + annual fee of $75 per dog.",False
Redbrook has a private water/wastewater system. Reserves due at closing. Ask list agent for more details. Room measurements are approx. Deposits must be made by bank check or Depositlink.,False
Fridge/washer/dryer included. Subject to  finding suitable housing.Temporary construction easement on the back right of the land. New subdivision will be built to the right of this property.,False
Contingent on sellers obtaining suitable housing- property identified & under agreement! Buyer & buyer's agent to do all due diligence & confirm information herein.,False
Seller is related to the List Agent,False
SEE SHOWING INSTRUCTIONS Room dimensions are approximate. Renderings and photos are of a model Emerald floor plan. Building specs may change at any time. Listing agent has a business relationship with Seller. SHOWN BY ADVANCED APPT ONLY. PLEASE SEE SHOWING INSTRUCTIONS!!,False
List Agent is related to the seller; gas range is fueled by propane; for cooking only.  Natural Gas available on the street.  Room size measurements are approximate,False
"Other designs and lots are available - customized to fit buyer's needs. 40B development. Special lender programs are available. Note OPTIONAL items on floor plan, offered as upgrades.",False
All measurements are approximate.Pictures are depictions of sample units in the development and may not be the actual unit listed. 40B Approved Community,False
"water not plumbed to ice maker in refrigerator. Lead paint in 2 locations: The mudroom window & outside underneath the mudroom overhang, see paperclip.",False
Seller is working with an engineer to upgrade the septic system to 4 bedrooms. Fourth bedroom is above the garage.,False
Seller to install new septic system prior to closing. Sale subject to seller securing suitable housing.,False
"Buyers and agents must verify all information and perform their own due diligence.  Home has been refreshed, updated, well maintained and is being sold as is.  Listing agent is related to the sellers. Please note listing photos contain virtual staging.",True
Buyer to due own due diligence,False
Propane tank for gas stove is leased.,False
5'easement in rear of property.  2 Gas Fireplaces powered by propane.,False
See MLS for Offer Instructions and required Documents with offer - Seller would prefer to close end of October,False
Under Construction,False
Buyers are responsible to do all the due diligence.,False
Subject to seller's finding suitable housing. First showing at Open House,False
"Asbestos undisturbed, in unfinished basement. Seller seeking mid December closing with lease back for 30 days",True
Photos of completed unit. Finished basement as shown available for add'l fee. Ask for info.,False
Video & Voice recording devices on premises. Estate Sale - subject to license to sell if courts find it necessary. Seller is the estate P.R. & has never occupied premises and has no working knowledge of the systems of the home. Buyer/buyers agent to do their due diligence.,True
"See more information (MLS Doc Download). Buyer agent, buyer is to conduct their own due diligence to verify all information. Seller requests that Buyer be pre-qualified for showing. Seller reseves the right to accept offer at anytime.",False
Buyer/Buyer's agent to verify all information provided and perform own due diligence.,False
Capital Contribution due from buyer at closing 2 months HOA. Subject to sellers' successful sale of property already located.,False
"All measurements are approximate. The town has home recorded as 4 bedroom, 3 bedroom septic. Subject to the seller's suitable housing, property under contract. Washer & Dryer negotiable. Sale to exclude the hot tub and all personal property. Showings start Saturday, 10/19, at 11:00 a.m.",False
"24 Hours notice to show please. All deposits must be in the form of a bank check. Home is in the flood zone. Sellers pays premium of $1,552.60. There is a sump pump in the basement.",False
See attached,False
"seller has never lived at property, sold as is where is. BUyer/buyer agent to do their due diligence.solar panel are PAID off",True
"Buyer to pay $4,500 non-refundable contribution fee towards capital reserve fund at closing. Pets restricted to one pet under 35 pounds. Gas grills and all open flame devices are no longer permitted effective 10/31/24. Monthly condo fee will increase to $898 effective 12/1/24.",False
"Home is in a flood zone. Furniture, refrigerator, stackable washer and dryer, microwave and TV are negotiable.  Buyer/buyer's agent to perform their due diligence and verifyall information.",False
One time capital contribution to Pinehills Landowners Association and one time capital contribution to Winslowe's  paid at home closing. Ask listing agent about disclosures. $68 Pinehills Landowners fee included in monthly fee.,False
$6000 Betterment for Sewer upgrade. See attached condo doc *****Need 24 hour notice before viewing property as it still owner occupied. *****Buyer and buyers agent must do there due diligence*****Please park in visitor parking when coming to view property*,False
